date,time edt,temp c,spcond (ms/cm),ph,do (mg/l),do (%),turbidity (fnu),chlorophyll (rfu),phycocyanin (rfu),sysbattery
06/12/2019,00:30:00,22,.89,7.36,7.31,83.77,2.06,2.62,.57,12.71
06/12/2019,00:45:00,21.98,.89,7.38,7.41,84.95,2.14,2.84,.57,12.7
06/12/2019,01:00:00,21.94,.89,7.38,7.42,84.96,2.14,2.77,.65,12.69
06/12/2019,01:15:00,21.94,.89,7.36,7.27,83.2,2.29,2.78,.57,12.69
06/12/2019,01:30:00,21.92,.9,7.37,7.34,84.05,2.1,2.64,.54,12.73
06/12/2019,01:45:00,21.91,.9,7.37,7.38,84.47,2.17,2.68,.54,12.7
06/12/2019,02:00:00,21.9,.9,7.36,7.33,83.9,2.14,2.62,.57,12.74
06/12/2019,02:15:00,21.88,.89,7.41,7.54,86.25,2.22,2.91,.56,12.68
06/12/2019,02:30:00,21.91,.89,7.4,7.55,86.46,2.29,2.91,.59,12.7
06/12/2019,02:45:00,21.89,.89,7.4,7.53,86.14,2.31,2.7,.54,12.77
06/12/2019,03:00:00,21.9,.89,7.4,7.52,86.09,2.63,2.92,.61,12.68
06/12/2019,03:15:00,21.89,.89,7.41,7.56,86.53,2.14,2.84,.61,12.72
06/12/2019,03:30:00,21.89,.89,7.4,7.53,86.15,2.26,2.87,.61,12.66
06/12/2019,03:45:00,21.87,.89,7.4,7.54,86.19,2.13,2.86,.56,12.62
06/12/2019,04:00:00,21.86,.89,7.4,7.48,85.54,2.14,2.69,.57,12.68
06/12/2019,04:15:00,21.83,.89,7.39,7.46,85.3,2.27,2.8,.55,12.71
06/12/2019,04:30:00,21.83,.89,7.39,7.43,84.95,2.13,2.77,.55,12.6
06/12/2019,04:45:00,21.82,.89,7.4,7.5,85.65,2.22,2.62,.58,12.6
06/12/2019,05:00:00,21.81,.89,7.39,7.46,85.18,2.11,2.62,.55,12.6
06/12/2019,05:15:00,21.78,.89,7.39,7.47,85.31,2.14,2.76,.53,12.58
06/12/2019,05:30:00,21.76,.89,7.4,7.48,85.41,2.17,2.61,.54,12.63
06/12/2019,05:45:00,21.76,.89,7.4,7.53,85.88,2.14,2.62,.52,12.62
06/12/2019,06:00:00,21.75,.89,7.4,7.49,85.52,2.14,2.74,.57,12.6
06/12/2019,06:15:00,21.75,.89,7.39,7.44,84.89,2.14,2.63,.54,12.58
06/12/2019,06:30:00,21.71,.89,7.39,7.48,85.33,2.14,2.6,.54,12.62
06/12/2019,06:45:00,21.73,.89,7.39,7.46,85.08,2.15,2.43,.53,12.63
06/12/2019,07:00:00,21.72,.89,7.38,7.41,84.48,2.13,2.38,.52,12.63
06/12/2019,07:15:00,21.7,.89,7.38,7.36,83.88,2.12,2.45,.53,12.55
06/12/2019,07:30:00,21.7,.9,7.36,7.26,82.72,2.14,2.28,.51,12.57
06/12/2019,07:45:00,21.67,.9,7.37,7.29,83.11,2.07,2.12,.48,12.69
06/12/2019,08:00:00,21.65,.9,7.37,7.3,83.16,2.38,2.06,.48,12.57
06/12/2019,08:15:00,21.71,.9,7.4,7.5,85.48,2.2,2.46,.51,12.63
06/12/2019,08:30:00,21.79,.9,7.41,7.58,86.52,2.19,2.39,.52,12.6
06/12/2019,08:45:00,21.78,.89,7.41,7.53,86.03,2.47,2.16,.53,12.58
06/12/2019,09:00:00,21.83,.89,7.41,7.54,86.12,2.19,2.32,.53,12.65
06/12/2019,09:15:00,21.83,.89,7.4,7.47,85.32,2.34,2.16,.5,12.79
06/12/2019,09:30:00,21.85,.89,7.39,7.38,84.43,2.3,2.21,.52,13.05
06/12/2019,09:45:00,21.89,.89,7.39,7.4,84.63,2.41,2.17,.51,13.15
06/12/2019,10:00:00,21.86,.89,7.38,7.33,83.83,2.4,2.36,.54,13.31
06/12/2019,10:15:00,21.87,.89,7.38,7.35,84.07,2.38,2.03,.48,13.31
06/12/2019,10:30:00,21.94,.89,7.39,7.39,84.64,2.28,2.03,.47,13.24
06/12/2019,10:45:00,22.05,.9,7.39,7.44,85.36,2.3,2.14,.51,13.33
06/12/2019,11:00:00,22.11,.9,7.39,7.44,85.43,2.23,2.06,.44,13.23
06/12/2019,11:15:00,22.28,.91,7.39,7.37,84.9,2.26,2.01,.43,13.36
06/12/2019,11:30:00,22.26,.9,7.39,7.34,84.58,2.29,2.02,.46,13.26
06/12/2019,11:45:00,22.43,.9,7.41,7.47,86.36,2.2,2.03,.43,13.52
06/12/2019,12:00:00,22.57,.9,7.44,7.66,88.76,2.17,2.05,.45,13.49
06/12/2019,12:15:00,22.69,.9,7.46,7.78,90.42,2.09,2.04,.45,13.34
06/12/2019,12:30:00,22.7,.9,7.44,7.64,88.74,2.08,1.97,.42,13.42
06/12/2019,12:45:00,22.55,.9,7.44,7.71,89.33,2.17,2.12,.48,13.48
06/12/2019,13:00:00,22.89,.9,7.48,7.91,92.21,2.1,2.1,.45,13.51
06/12/2019,13:15:00,22.55,.9,7.42,7.57,87.66,2.19,1.91,.46,13.76
06/12/2019,13:30:00,22.47,.9,7.44,7.71,89.2,2.28,2.16,.48,13.88
06/12/2019,13:45:00,22.56,.9,7.49,7.96,92.21,2.32,2.36,.54,13.84
06/12/2019,14:00:00,22.57,.9,7.53,8.19,94.96,2.42,2.48,.57,13.85
06/12/2019,14:15:00,22.54,.9,7.54,8.24,95.49,2.31,2.52,.6,13.93
06/12/2019,14:30:00,22.5,.9,7.56,8.33,96.43,2.41,2.55,.6,13.91
06/12/2019,14:45:00,22.52,.89,7.57,8.41,97.39,2.4,2.63,.6,14.03
06/12/2019,15:00:00,22.56,.89,7.58,8.44,97.79,2.32,2.59,.6,13.6
06/12/2019,15:15:00,22.58,.89,7.6,8.5,98.53,2.51,2.63,.59,13.93
06/12/2019,15:30:00,22.6,.89,7.62,8.57,99.4,2.51,2.69,.62,14.03
06/12/2019,15:45:00,22.56,.89,7.61,8.53,98.81,2.36,2.65,.65,13.87
06/12/2019,16:00:00,22.51,.89,7.6,8.51,98.51,2.43,2.76,.66,13.93
06/12/2019,16:15:00,22.49,.88,7.59,8.52,98.57,2.48,2.83,.69,13.92
06/12/2019,16:30:00,22.45,.88,7.6,8.54,98.77,2.31,2.97,.69,13.95
06/12/2019,16:45:00,22.49,.88,7.59,8.52,98.62,2.45,2.85,.68,13.96
06/12/2019,17:00:00,22.43,.88,7.58,8.5,98.3,2.51,2.97,.68,14
06/12/2019,17:15:00,22.49,.88,7.59,8.51,98.49,2.39,2.79,.66,13.95
06/12/2019,17:30:00,22.46,.88,7.58,8.48,98.05,2.56,2.85,.66,13.98
06/12/2019,17:45:00,22.46,.88,7.58,8.5,98.29,2.43,2.83,.66,13.93
06/12/2019,18:00:00,22.46,.89,7.57,8.5,98.3,2.4,2.74,.64,13.96
06/12/2019,18:15:00,22.47,.89,7.56,8.49,98.18,2.36,2.85,.65,13.67
06/12/2019,18:30:00,22.45,.89,7.56,8.45,97.77,2.31,2.93,.66,13.24
06/12/2019,18:45:00,22.51,.89,7.57,8.43,97.64,2.28,2.68,.63,14.03
06/12/2019,19:00:00,22.59,.89,7.58,8.46,98.05,2.32,2.89,.66,13.27
06/12/2019,19:15:00,22.57,.89,7.56,8.35,96.8,2.36,2.56,.59,13.45
06/12/2019,19:30:00,22.57,.89,7.57,8.37,96.98,2.35,2.5,.58,13.01
06/12/2019,19:45:00,22.54,.89,7.63,8.61,99.68,2.49,2.57,.61,12.87
06/12/2019,20:00:00,22.55,.89,7.6,8.57,99.28,2.43,2.57,.6,12.82
06/12/2019,20:15:00,22.54,.89,7.57,8.42,97.5,2.43,2.57,.58,12.8
06/12/2019,20:30:00,22.51,.89,7.55,8.24,95.38,2.5,2.45,.54,12.71
06/12/2019,20:45:00,22.41,.89,7.55,8.33,96.24,2.43,2.66,.58,12.78
06/12/2019,21:00:00,22.28,.89,7.53,8.3,95.64,2.44,2.59,.6,12.79
06/12/2019,21:15:00,22.17,.89,7.5,8.15,93.71,2.42,2.52,.59,12.79
06/12/2019,21:30:00,22.14,.89,7.48,8.06,92.7,2.4,2.5,.57,12.82
06/12/2019,21:45:00,22.08,.89,7.46,7.98,91.69,2.38,2.56,.55,12.83
06/12/2019,22:00:00,22.06,.89,7.47,8.04,92.31,2.36,2.6,.58,12.73
06/12/2019,22:15:00,22,.89,7.47,8.04,92.17,2.39,2.62,.59,12.8
06/12/2019,22:30:00,22,.89,7.46,7.97,91.35,2.42,2.52,.59,12.85
06/12/2019,22:45:00,21.96,.89,7.44,7.88,90.21,2.43,2.39,.56,12.76
06/12/2019,23:00:00,21.93,.89,7.45,7.92,90.73,2.44,2.39,.56,12.78
06/12/2019,23:15:00,21.91,.89,7.45,7.92,90.61,2.41,2.41,.56,12.75
06/12/2019,23:30:00,21.92,.89,7.45,7.89,90.34,2.39,2.46,.57,12.73
06/12/2019,23:45:00,21.91,.89,7.44,7.81,89.43,2.32,2.41,.59,12.77
06/13/2019,00:00:00,21.87,.89,7.43,7.79,89.14,2.41,2.38,.56,12.73
06/13/2019,00:15:00,21.87,.9,7.42,7.75,88.65,2.37,2.37,.56,12.77
06/13/2019,00:30:00,21.86,.89,7.42,7.73,88.44,2.61,2.41,.54,12.72
06/13/2019,00:45:00,21.81,.9,7.42,7.74,88.46,2.48,2.33,.56,12.73
06/13/2019,01:00:00,21.81,.9,7.42,7.73,88.34,2.44,2.32,.55,12.74
06/13/2019,01:15:00,21.79,.9,7.42,7.73,88.23,2.37,2.28,.55,12.77
06/13/2019,01:30:00,21.79,.9,7.42,7.72,88.14,2.4,2.31,.54,12.73
06/13/2019,01:45:00,21.81,.91,7.42,7.73,88.31,2.48,2.35,.52,12.83
06/13/2019,02:00:00,21.78,.91,7.42,7.71,88.04,2.38,2.31,.55,12.81
06/13/2019,02:15:00,21.81,.91,7.41,7.64,87.29,2.4,2.28,.54,12.76
06/13/2019,02:30:00,21.79,.91,7.4,7.61,86.85,2.48,2.32,.53,12.63
06/13/2019,02:45:00,21.8,.9,7.39,7.56,86.38,2.53,2.41,.55,12.74
06/13/2019,03:00:00,21.81,.91,7.39,7.55,86.22,2.46,2.4,.53,12.71
06/13/2019,03:15:00,21.8,.91,7.39,7.53,85.97,2.53,2.3,.52,12.7
06/13/2019,03:30:00,21.79,.9,7.38,7.52,85.9,2.38,2.27,.54,12.68
06/13/2019,03:45:00,21.78,.9,7.38,7.51,85.73,2.5,2.24,.53,12.82
06/13/2019,04:00:00,21.77,.88,7.38,7.54,86.01,2.63,2.23,.55,12.63
06/13/2019,04:15:00,21.78,.89,7.38,7.5,85.67,2.78,2.28,.56,12.71
06/13/2019,04:30:00,21.76,.88,7.38,7.48,85.37,2.92,2.35,.55,12.71
06/13/2019,04:45:00,21.72,.9,7.37,7.46,85.1,2.73,2.21,.53,12.66
06/13/2019,05:00:00,21.73,.88,7.37,7.45,84.93,2.54,2.5,.54,12.78
06/13/2019,05:15:00,21.72,.88,7.37,7.43,84.77,2.52,2.36,.59,12.63
06/13/2019,05:30:00,21.73,.88,7.36,7.38,84.22,2.72,2.24,.58,12.63
06/13/2019,05:45:00,21.72,.88,7.37,7.39,84.28,2.63,2.13,.51,12.67
06/13/2019,06:00:00,21.72,.89,7.36,7.36,83.95,2.55,2.22,.5,12.76
06/13/2019,06:15:00,21.7,.89,7.35,7.3,83.18,2.57,1.95,.5,12.7
06/13/2019,06:30:00,21.7,.89,7.35,7.29,83.1,2.59,2.18,.52,12.63
06/13/2019,06:45:00,21.67,.89,7.35,7.31,83.25,2.69,2.14,.5,12.58
06/13/2019,07:00:00,21.66,.89,7.34,7.27,82.77,2.62,1.98,.48,12.67
06/13/2019,07:15:00,21.65,.9,7.35,7.3,83.18,2.74,2.07,.51,12.68
06/13/2019,07:30:00,21.64,.9,7.34,7.22,82.27,2.78,1.92,.47,12.62
06/13/2019,07:45:00,21.65,.9,7.34,7.23,82.34,2.72,1.93,.48,12.68
06/13/2019,08:00:00,21.64,.9,7.34,7.21,82.1,2.77,2.11,.48,12.63
06/13/2019,08:15:00,21.63,.9,7.34,7.22,82.21,2.67,1.88,.51,12.7
06/13/2019,08:30:00,21.62,.9,7.34,7.21,82.03,2.79,1.75,.48,12.69
06/13/2019,08:45:00,21.6,.9,7.34,7.19,81.85,2.66,1.85,.46,12.7
06/13/2019,09:00:00,21.59,.9,7.34,7.19,81.8,2.67,1.82,.48,12.77
06/13/2019,09:15:00,21.59,.9,7.34,7.18,81.66,2.68,1.94,.45,12.77
06/13/2019,09:30:00,21.57,.9,7.33,7.19,81.8,2.81,1.89,.48,12.77
06/13/2019,09:45:00,21.57,.91,7.34,7.19,81.77,2.6,1.71,.47,12.8
06/13/2019,10:00:00,21.57,.91,7.34,7.19,81.82,2.69,1.66,.47,12.74
06/13/2019,10:15:00,21.57,.91,7.34,7.19,81.79,2.62,1.63,.47,12.83
06/13/2019,10:30:00,21.5,.91,7.34,7.21,81.84,2.65,1.63,.46,12.69
06/13/2019,10:45:00,21.53,.91,7.33,7.15,81.2,2.62,1.71,.45,12.77
06/13/2019,11:00:00,21.49,.91,7.34,7.16,81.29,2.64,1.73,.46,12.74
06/13/2019,11:15:00,21.49,.91,7.34,7.12,80.88,2.63,1.61,.49,12.74
06/13/2019,11:30:00,21.48,.91,7.33,7.1,80.59,2.63,1.64,.45,12.71
06/13/2019,11:45:00,21.46,.91,7.33,7.15,81.17,2.59,2.02,.48,12.73
06/13/2019,12:00:00,21.44,.91,7.33,7.14,80.97,2.67,1.64,.46,12.73
06/13/2019,12:15:00,21.43,.91,7.34,7.17,81.3,2.68,1.67,.47,12.63
06/13/2019,12:30:00,21.41,.91,7.33,7.15,81.11,2.61,1.7,.47,12.63
06/13/2019,12:45:00,21.42,.91,7.33,7.14,81.01,2.66,1.67,.49,12.62
06/13/2019,13:00:00,21.39,.91,7.33,7.15,80.96,2.67,1.84,.48,12.68
06/13/2019,13:15:00,21.39,.9,7.33,7.13,80.75,2.7,1.82,.49,12.62
06/13/2019,13:30:00,21.38,.9,7.33,7.11,80.58,2.67,1.8,.48,12.63
06/13/2019,13:45:00,21.37,.91,7.33,7.12,80.62,2.58,1.73,.48,12.63
06/13/2019,14:00:00,21.34,.91,7.33,7.13,80.68,2.61,1.83,.47,12.64
06/13/2019,14:15:00,21.32,.91,7.33,7.14,80.76,2.62,1.59,.5,12.68
06/13/2019,14:30:00,21.29,.91,7.33,7.13,80.69,2.54,1.82,.52,12.68
06/13/2019,14:45:00,21.28,.91,7.33,7.13,80.56,2.59,1.72,.49,12.62
06/13/2019,15:00:00,21.25,.91,7.34,7.14,80.68,2.58,1.73,.49,12.63
06/13/2019,15:15:00,21.23,.93,7.3,6.91,78.05,2.58,1.75,.51,12.69
06/13/2019,15:30:00,21.25,.97,7.25,6.53,73.8,2.89,1.53,.45,12.63
06/13/2019,15:45:00,21.22,.95,7.27,6.67,75.36,2.81,1.57,.44,12.63
06/13/2019,16:00:00,21.22,.96,7.26,6.58,74.31,2.85,1.53,.42,12.69
06/13/2019,16:15:00,21.16,.95,7.27,6.67,75.23,2.8,1.61,.49,12.62
06/13/2019,16:30:00,21.15,.96,7.26,6.63,74.82,2.84,1.72,.47,12.63
06/13/2019,16:45:00,21.15,.96,7.25,6.54,73.79,2.87,1.7,.45,12.62
06/13/2019,17:00:00,21.12,.95,7.25,6.56,73.92,2.88,1.69,.45,12.68
06/13/2019,17:15:00,21.1,.97,7.25,6.55,73.78,2.9,1.61,.45,12.6
06/13/2019,17:30:00,21.06,.96,7.25,6.51,73.34,2.81,1.54,.44,12.56
06/13/2019,17:45:00,21.07,.96,7.24,6.42,72.35,2.82,1.59,.46,12.62
06/13/2019,18:00:00,21.04,.97,7.22,6.24,70.19,2.79,1.44,.45,12.6
06/13/2019,18:15:00,21.01,.97,7.23,6.34,71.3,2.76,1.58,.44,12.63
06/13/2019,18:30:00,20.99,.96,7.24,6.4,71.97,2.84,1.63,.46,12.6
06/13/2019,18:45:00,21.01,.96,7.23,6.31,71.02,2.95,1.63,.46,12.55
06/13/2019,19:00:00,21,.97,7.22,6.28,70.65,2.89,1.64,.44,12.58
06/13/2019,19:15:00,20.99,.96,7.23,6.34,71.29,2.92,1.6,.44,12.54
06/13/2019,19:30:00,20.97,.96,7.23,6.3,70.84,2.88,1.64,.45,12.58
06/13/2019,19:45:00,20.97,.96,7.22,6.23,70.07,3.16,1.67,.46,12.67
06/13/2019,20:00:00,20.94,.96,7.22,6.21,69.78,2.84,1.6,.44,12.56
06/13/2019,20:15:00,20.91,.96,7.22,6.19,69.52,3.07,1.63,.48,12.57
06/13/2019,20:30:00,20.9,.96,7.23,6.24,70.05,2.85,1.61,.45,12.57
06/13/2019,20:45:00,20.87,.96,7.22,6.22,69.74,2.9,1.56,.45,12.54
06/13/2019,21:00:00,20.88,.96,7.22,6.24,69.96,2.94,1.7,.44,12.55
06/13/2019,21:15:00,20.89,.96,7.23,6.27,70.33,2.87,1.73,.46,12.61
06/13/2019,21:30:00,20.89,.96,7.23,6.26,70.25,2.97,1.66,.46,12.62
06/13/2019,21:45:00,20.87,.96,7.23,6.27,70.39,2.93,1.62,.48,12.57
06/13/2019,22:00:00,20.87,.96,7.22,6.17,69.23,2.91,1.58,.45,12.54
06/13/2019,22:15:00,20.86,.95,7.22,6.2,69.56,2.9,1.6,.43,12.54
06/13/2019,22:30:00,20.85,.96,7.22,6.22,69.75,2.9,1.62,.46,12.55
06/13/2019,22:45:00,20.84,.96,7.22,6.16,69.07,2.85,1.58,.45,12.57
06/13/2019,23:00:00,20.83,.96,7.22,6.16,69.08,2.85,1.56,.43,12.57
06/13/2019,23:15:00,20.8,.96,7.22,6.17,69.1,2.87,1.54,.46,12.54
06/13/2019,23:30:00,20.8,.96,7.22,6.18,69.26,2.94,1.52,.45,12.57
06/13/2019,23:45:00,20.79,.96,7.22,6.17,69.14,2.85,1.51,.44,12.55
06/14/2019,00:00:00,20.78,.95,7.22,6.17,69.06,2.89,1.49,.42,12.62
06/14/2019,00:15:00,20.77,.96,7.21,6.13,68.64,3.2,1.53,.44,12.55
06/14/2019,00:30:00,20.76,.96,7.21,6.08,68.05,2.87,1.45,.43,12.55
06/14/2019,00:45:00,20.75,.96,7.21,6.07,67.96,2.85,1.46,.45,12.56
06/14/2019,01:00:00,20.75,.97,7.21,6.07,67.88,2.92,1.4,.42,12.59
06/14/2019,01:15:00,20.71,.97,7.21,6.11,68.37,2.89,1.5,.44,12.62
06/14/2019,01:30:00,20.71,.97,7.21,6.09,68.14,2.94,1.47,.43,12.52
06/14/2019,01:45:00,20.7,.97,7.21,6.09,68.09,2.96,1.5,.44,12.56
06/14/2019,02:00:00,20.69,.97,7.2,6.03,67.38,3.03,1.43,.44,12.55
06/14/2019,02:15:00,20.68,.97,7.21,6.05,67.63,2.81,1.41,.44,12.53
06/14/2019,02:30:00,20.69,.98,7.21,6.04,67.48,3.27,1.53,.46,12.57
06/14/2019,02:45:00,20.67,.97,7.2,5.97,66.7,2.87,1.42,.43,12.55
06/14/2019,03:00:00,20.66,.98,7.2,6.03,67.4,3.01,1.44,.41,12.55
06/14/2019,03:15:00,20.64,.98,7.2,5.95,66.39,3,1.38,.43,12.56
06/14/2019,03:30:00,20.62,.98,7.19,5.89,65.74,2.93,1.3,.39,12.58
06/14/2019,03:45:00,20.6,.97,7.2,5.92,66.11,2.85,1.34,.41,12.52
06/14/2019,04:00:00,20.57,.97,7.2,5.98,66.67,2.99,1.42,.41,12.52
06/14/2019,04:15:00,20.55,.97,7.19,5.89,65.63,2.86,1.32,.4,12.51
06/14/2019,04:30:00,20.54,.97,7.19,5.9,65.72,2.94,1.32,.43,12.5
06/14/2019,04:45:00,20.54,.97,7.19,5.85,65.21,2.95,1.28,.41,12.57
06/14/2019,05:00:00,20.51,.97,7.2,5.94,66.17,3.01,1.33,.41,12.5
06/14/2019,05:15:00,20.51,.97,7.18,5.81,64.75,2.89,1.22,.39,12.54
06/14/2019,05:30:00,20.49,.98,7.2,5.95,66.23,2.92,1.34,.41,12.63
06/14/2019,05:45:00,20.49,.98,7.19,5.95,66.28,2.87,1.34,.42,12.5
06/14/2019,06:00:00,20.45,.98,7.2,5.98,66.52,2.9,1.25,.41,12.52
06/14/2019,06:15:00,20.44,.98,7.19,5.95,66.18,2.9,1.16,.4,12.62
06/14/2019,06:30:00,20.45,.99,7.2,6.03,67.06,2.9,1.15,.41,12.5
06/14/2019,06:45:00,20.44,.99,7.2,6.05,67.34,2.85,1.19,.39,12.57
06/14/2019,07:00:00,20.43,.99,7.2,6.02,66.97,2.91,1.22,.42,12.55
06/14/2019,07:15:00,20.42,.99,7.19,5.91,65.67,2.83,1.16,.4,12.68
06/14/2019,07:30:00,20.4,1,7.2,6.11,67.87,2.89,1.11,.38,12.6
06/14/2019,07:45:00,20.39,.99,7.21,6.11,67.96,2.88,1.17,.4,12.57
06/14/2019,08:00:00,20.42,.98,7.2,6.01,66.88,2.99,1.12,.4,12.62
06/14/2019,08:15:00,20.43,.98,7.2,6.05,67.29,3.03,1.07,.39,12.57
06/14/2019,08:30:00,20.42,.98,7.2,6,66.73,3.16,1.05,.4,12.55
06/14/2019,08:45:00,20.45,.98,7.21,6.06,67.4,3.14,1.06,.39,12.68
06/14/2019,09:00:00,20.45,.98,7.21,6.07,67.52,3.16,1.05,.38,12.63
06/14/2019,09:15:00,20.48,.98,7.22,6.1,67.94,3.09,1.04,.41,12.62
06/14/2019,09:30:00,20.55,.98,7.22,6.14,68.47,3.1,1.06,.4,12.74
06/14/2019,09:45:00,20.57,.98,7.22,6.13,68.41,3.07,1.1,.4,13.25
06/14/2019,10:00:00,20.65,.99,7.23,6.19,69.18,3.01,1.18,.4,13.17
06/14/2019,10:15:00,20.71,.99,7.24,6.25,69.94,2.96,1.09,.39,13.16
06/14/2019,10:30:00,20.74,.99,7.24,6.23,69.77,2.93,1.07,.39,13.24
06/14/2019,10:45:00,20.75,.99,7.23,6.24,69.86,2.99,1.08,.39,13.29
06/14/2019,11:00:00,20.79,.98,7.25,6.3,70.62,2.95,1.07,.38,13.13
06/14/2019,11:15:00,20.83,.98,7.26,6.35,71.15,2.97,1.1,.37,13.05
06/14/2019,11:30:00,20.79,.98,7.25,6.33,70.91,2.98,1.1,.38,13.34
06/14/2019,11:45:00,20.86,.98,7.25,6.35,71.28,2.86,1.09,.38,13.35
06/14/2019,12:00:00,20.83,.98,7.25,6.35,71.15,2.98,1.08,.37,13
06/14/2019,12:15:00,20.85,.98,7.26,6.36,71.29,2.93,1.15,.38,13.25
06/14/2019,12:30:00,20.95,.98,7.25,6.37,71.55,2.91,1.13,.37,13.33
06/14/2019,12:45:00,20.98,.97,7.26,6.36,71.54,2.93,1.12,.39,13.17
06/14/2019,13:00:00,20.96,.98,7.26,6.39,71.79,2.94,1.11,.38,13.16
06/14/2019,13:15:00,20.98,.98,7.26,6.4,72,2.85,1.16,.37,13.41
06/14/2019,13:30:00,21.09,.98,7.26,6.41,72.25,2.9,1.19,.39,13.42
06/14/2019,13:45:00,21.19,.98,7.26,6.43,72.59,2.83,1.17,.38,13.31
06/14/2019,14:00:00,21.24,.97,7.26,6.42,72.51,2.88,1.16,.37,13.16
06/14/2019,14:15:00,21.38,.97,7.27,6.49,73.56,2.83,1.16,.39,13.22
06/14/2019,14:30:00,21.31,.97,7.28,6.49,73.46,2.88,1.24,.39,13.45
06/14/2019,14:45:00,21.23,.98,7.28,6.5,73.43,2.89,1.22,.38,13.27
06/14/2019,15:00:00,21.16,.99,7.27,6.57,74.1,2.84,1.2,.4,13.06
06/14/2019,15:15:00,21.2,.98,7.28,6.58,74.34,2.83,1.28,.4,13.45
06/14/2019,15:30:00,21.27,.98,7.28,6.56,74.15,2.85,1.29,.41,13.42
06/14/2019,15:45:00,21.33,.98,7.28,6.59,74.57,2.89,1.27,.39,13.49
06/14/2019,16:00:00,21.46,.98,7.29,6.64,75.41,2.83,1.24,.4,13.53
06/14/2019,16:15:00,21.58,.98,7.3,6.67,75.93,2.78,1.2,.37,13.26
06/14/2019,16:30:00,21.64,.97,7.3,6.69,76.2,2.76,1.27,.37,13.23
06/14/2019,16:45:00,21.54,.97,7.29,6.66,75.7,2.81,1.25,.39,13.01
06/14/2019,17:00:00,21.37,.97,7.28,6.63,75.06,2.9,1.33,.39,13.18
06/14/2019,17:15:00,21.24,.96,7.28,6.67,75.39,3.06,1.3,.39,13.09
06/14/2019,17:30:00,21.24,.96,7.29,6.69,75.58,3.1,1.31,.41,13.43
06/14/2019,17:45:00,21.21,.96,7.29,6.69,75.51,3.18,1.26,.41,13.01
06/14/2019,18:00:00,21.19,.96,7.28,6.61,74.57,3.14,1.26,.39,12.89
06/14/2019,18:15:00,21.18,.96,7.28,6.59,74.43,3.19,1.24,.42,13.15
06/14/2019,18:30:00,21.16,.96,7.29,6.7,75.55,3.11,1.25,.39,13.35
06/14/2019,18:45:00,21.16,.96,7.29,6.67,75.19,3.11,1.27,.41,13.44
06/14/2019,19:00:00,21.15,.96,7.29,6.64,74.9,3.21,1.26,.4,13.1
06/14/2019,19:15:00,21.12,.96,7.29,6.66,75.05,3.21,1.26,.41,13.09
06/14/2019,19:30:00,21.1,.96,7.29,6.66,75.06,3.06,1.2,.4,12.98
06/14/2019,19:45:00,21.09,.96,7.28,6.65,74.96,3.2,1.3,.41,12.83
06/14/2019,20:00:00,21.07,.96,7.28,6.63,74.67,3.11,1.31,.39,12.77
06/14/2019,20:15:00,21.06,.96,7.29,6.66,74.97,3.05,1.36,.41,12.77
06/14/2019,20:30:00,21.03,.96,7.29,6.68,75.23,3.15,1.33,.41,12.79
06/14/2019,20:45:00,21.04,.96,7.28,6.61,74.43,3.06,1.34,.4,12.77
06/14/2019,21:00:00,21.02,.97,7.28,6.65,74.78,3.15,1.43,.42,12.8
06/14/2019,21:15:00,20.99,.97,7.28,6.65,74.76,3.13,1.4,.42,12.71
06/14/2019,21:30:00,20.96,.97,7.29,6.67,75.01,3.21,1.36,.42,12.7
06/14/2019,21:45:00,20.94,.96,7.28,6.68,75,3.29,1.45,.42,12.83
06/14/2019,22:00:00,20.93,.97,7.28,6.64,74.54,3.06,1.39,.42,12.76
06/14/2019,22:15:00,20.92,.97,7.28,6.62,74.31,3.08,1.35,.42,12.74
06/14/2019,22:30:00,20.91,.97,7.27,6.59,73.99,3.14,1.42,.41,12.73
06/14/2019,22:45:00,20.87,.97,7.27,6.61,74.11,3.13,1.33,.41,12.7
06/14/2019,23:00:00,20.85,.97,7.27,6.6,74.07,3.07,1.37,.42,12.69
06/14/2019,23:15:00,20.84,.97,7.27,6.59,73.92,3.08,1.4,.42,12.76
06/14/2019,23:30:00,20.84,.97,7.27,6.58,73.72,3.08,1.4,.42,12.72
06/14/2019,23:45:00,20.83,.97,7.26,6.54,73.34,3.07,1.29,.42,12.71
06/15/2019,00:00:00,20.81,.97,7.27,6.52,73.12,3.08,1.33,.4,12.72
06/15/2019,00:15:00,20.79,.97,7.26,6.49,72.73,3.12,1.26,.4,12.71
06/15/2019,00:30:00,20.77,.97,7.26,6.45,72.19,3.04,1.29,.4,12.71
06/15/2019,00:45:00,20.72,.97,7.26,6.44,72,3.06,1.22,.4,12.71
06/15/2019,01:00:00,20.7,.97,7.26,6.46,72.18,2.99,1.24,.39,12.67
06/15/2019,01:15:00,20.71,.97,7.27,6.49,72.61,2.97,1.34,.42,12.68
06/15/2019,01:30:00,20.67,.98,7.26,6.5,72.61,3.07,1.31,.42,12.69
06/15/2019,01:45:00,20.68,.98,7.26,6.47,72.3,3,1.32,.41,12.7
06/15/2019,02:00:00,20.66,.98,7.26,6.53,73.02,3.01,1.37,.4,12.63
06/15/2019,02:15:00,20.66,.98,7.26,6.53,72.97,3.05,1.36,.43,12.68
