date,time edt,temp c,spcond (ms/cm),ph,do (mg/l),do (%),turbidity (fnu),chlorophyll (rfu),phycocyanin (rfu),sysbattery
07/12/2016,22:45:00,25.83,2.63,8.57,10.23,126.69,2.32,6.1,1.02,12.85
07/12/2016,23:00:00,25.85,2.63,8.56,10.19,126.21,2.52,6.43,.96,12.87
07/12/2016,23:15:00,25.82,2.63,8.55,10.16,125.78,2.42,7.56,.99,12.9
07/12/2016,23:30:00,25.83,2.64,8.55,10.13,125.43,2.53,6.69,1.01,12.85
07/12/2016,23:45:00,25.8,2.64,8.54,10.1,124.96,2.28,6.12,.96,12.82
07/13/2016,00:00:00,25.78,2.64,8.53,10.06,124.46,2.3,6.55,.99,12.89
07/13/2016,00:15:00,25.77,2.63,8.52,10,123.73,2.39,6.4,.97,12.82
07/13/2016,00:30:00,25.76,2.64,8.51,9.98,123.36,2.37,6.45,.98,12.8
07/13/2016,00:45:00,25.73,2.64,8.49,9.93,122.66,2.46,6.29,.97,12.79
07/13/2016,01:00:00,25.71,2.64,8.47,9.83,121.5,2.63,6.51,.96,12.83
07/13/2016,01:15:00,25.67,2.63,8.49,9.87,121.89,2.54,6.44,1,12.77
07/13/2016,01:30:00,25.64,2.64,8.48,9.84,121.38,2.68,6.37,1.05,12.76
07/13/2016,01:45:00,25.63,2.64,8.47,9.82,121.09,2.77,6.16,1.02,12.83
07/13/2016,02:00:00,25.6,2.64,8.46,9.76,120.28,2.57,6.42,1.06,12.76
07/13/2016,02:15:00,25.6,2.64,8.46,9.75,120.19,2.46,8.07,1.03,12.78
07/13/2016,02:30:00,25.58,2.63,8.45,9.71,119.71,2.5,6.2,1.04,12.74
07/13/2016,02:45:00,25.57,2.63,8.43,9.66,119,2.59,6.93,1.04,12.77
07/13/2016,03:00:00,25.55,2.63,8.42,9.61,118.39,2.55,6.28,.99,12.79
07/13/2016,03:15:00,25.55,2.63,8.41,9.58,118.06,2.53,6.68,.98,12.8
07/13/2016,03:30:00,25.54,2.62,8.41,9.56,117.76,2.24,6.58,1.13,12.8
07/13/2016,03:45:00,25.52,2.62,8.4,9.53,117.35,2.03,6.11,.96,12.85
07/13/2016,04:00:00,25.52,2.63,8.39,9.52,117.23,2.03,6.81,1.04,12.78
07/13/2016,04:15:00,25.5,2.64,8.39,9.52,117.11,2.45,6.77,1.03,12.74
07/13/2016,04:30:00,25.48,2.63,8.38,9.48,116.6,2.54,6.7,1.08,12.79
07/13/2016,04:45:00,25.46,2.64,8.38,9.46,116.29,2.51,6.4,1.01,12.82
07/13/2016,05:00:00,25.44,2.63,8.37,9.41,115.71,2.23,6.55,1.06,12.82
07/13/2016,05:15:00,25.45,2.63,8.35,9.37,115.2,2.3,7.01,.99,12.79
07/13/2016,05:30:00,25.45,2.63,8.33,9.3,114.39,2.08,6.45,.91,12.85
07/13/2016,05:45:00,25.44,2.64,8.35,9.35,114.98,2.23,11.36,.99,12.77
07/13/2016,06:00:00,25.43,2.64,8.31,9.25,113.71,2.37,5.94,.92,12.73
07/13/2016,06:15:00,25.4,2.65,8.34,9.35,114.82,2.18,6.89,.93,12.79
07/13/2016,06:30:00,25.4,2.64,8.36,9.37,115.16,2.51,6.61,.9,12.78
07/13/2016,06:45:00,25.37,2.64,8.36,9.37,115.03,2.55,5.94,.94,12.78
07/13/2016,07:00:00,25.38,2.64,8.37,9.41,115.51,2.18,5.98,.87,12.85
07/13/2016,07:15:00,25.47,2.65,8.38,9.42,115.9,2.39,5.59,.85,12.77
07/13/2016,07:30:00,25.49,2.66,8.39,9.44,116.21,2.43,5.49,.88,12.77
07/13/2016,07:45:00,25.45,2.65,8.38,9.45,116.18,2.37,5.3,.82,12.78
07/13/2016,08:00:00,25.51,2.65,8.41,9.52,117.24,2.34,6,.84,12.78
07/13/2016,08:15:00,25.54,2.62,8.44,9.6,118.24,2.25,5.48,.88,12.77
07/13/2016,08:30:00,25.59,2.65,8.46,9.71,119.7,2.4,5.37,.89,12.79
07/13/2016,08:45:00,25.64,2.64,8.48,9.75,120.29,2.44,5.19,.88,12.71
07/13/2016,09:00:00,25.69,2.64,8.49,9.8,120.96,2.22,5.29,.88,12.78
07/13/2016,09:15:00,25.82,2.64,8.53,9.92,122.86,2.02,5.14,.91,12.8
07/13/2016,09:30:00,25.9,2.64,8.56,10.02,124.25,2.35,4.82,.86,13.14
07/13/2016,09:45:00,26,2.64,8.57,10.06,124.95,2.19,4.77,.89,13.17
07/13/2016,10:00:00,26.03,2.64,8.59,10.15,126.1,2.48,4.92,.88,13.24
07/13/2016,10:15:00,26.11,2.64,8.6,10.26,127.73,2.26,4.52,.88,13.29
07/13/2016,10:30:00,26.17,2.64,8.63,10.34,128.87,2.34,4.72,.87,13.27
07/13/2016,10:45:00,26.27,2.63,8.64,10.4,129.82,2.43,4.73,.85,13.29
07/13/2016,11:00:00,26.43,2.64,8.65,10.39,130.05,2.31,4.56,.83,13.27
07/13/2016,11:15:00,26.6,2.64,8.65,10.43,130.87,2.29,4.52,.83,13.26
07/13/2016,11:30:00,26.69,2.63,8.66,10.49,131.87,2.21,4.59,.83,13.23
07/13/2016,11:45:00,26.82,2.63,8.68,10.59,133.45,2.21,4.54,.81,13.23
07/13/2016,12:00:00,26.92,2.6,8.69,10.66,134.63,2.15,4.61,.83,13.22
07/13/2016,12:15:00,27.11,2.6,8.68,10.6,134.29,2.18,4.48,.77,13.18
07/13/2016,12:30:00,27.11,2.63,8.7,10.69,135.4,1.99,4.53,.81,13.34
07/13/2016,12:45:00,27.18,2.61,8.7,10.71,135.79,2.02,4.38,.86,13.36
07/13/2016,13:00:00,27.27,2.64,8.69,10.64,135.17,1.93,3.88,.7,13.22
07/13/2016,13:15:00,27.26,2.62,8.72,10.82,137.41,2.31,4.19,.77,13.32
07/13/2016,13:30:00,27.28,2.62,8.73,10.89,138.32,2.29,4.59,.84,13.16
07/13/2016,13:45:00,27.22,2.63,8.76,11.06,140.34,2.3,4.1,.72,13.23
07/13/2016,14:00:00,27.3,2.63,8.74,10.92,138.86,2.44,4.21,.76,13.42
07/13/2016,14:15:00,27.19,2.63,8.73,10.91,138.45,2.26,5.01,.87,13.24
07/13/2016,14:30:00,27.17,2.62,8.74,10.96,138.95,2.83,4.45,.81,13.45
07/13/2016,14:45:00,27.29,2.63,8.72,10.75,136.61,2.31,4.43,.84,13.33
07/13/2016,15:00:00,27.31,2.63,8.74,10.82,137.62,2.33,4.59,.87,13.23
07/13/2016,15:15:00,27.29,2.63,8.74,10.82,137.58,2.42,4.81,.88,13.16
07/13/2016,15:30:00,27.27,2.63,8.73,10.81,137.37,2.21,5.36,.91,13.33
07/13/2016,15:45:00,27.36,2.63,8.75,10.92,138.92,2.55,4.47,.84,13.42
07/13/2016,16:00:00,27.43,2.63,8.77,11.02,140.46,2.48,4.71,.86,13.54
07/13/2016,16:15:00,27.47,2.62,8.79,11.08,141.3,2.33,5.06,.91,13.36
07/13/2016,16:30:00,27.51,2.62,8.79,11.11,141.7,2.37,5.55,.9,13.44
07/13/2016,16:45:00,27.5,2.62,8.79,11.15,142.24,2.46,5.06,.87,13.54
07/13/2016,17:00:00,27.49,2.62,8.8,11.12,141.8,2.46,5.12,.89,13.42
07/13/2016,17:15:00,27.5,2.61,8.81,11.19,142.73,2.41,5.05,.9,13.26
07/13/2016,17:30:00,27.5,2.61,8.81,11.14,142.12,2.37,4.95,.86,13.4
07/13/2016,17:45:00,27.45,2.6,8.81,11.19,142.61,2.44,5.13,.88,13.42
07/13/2016,18:00:00,27.45,2.6,8.82,11.2,142.73,2.32,5.33,.89,13.43
07/13/2016,18:15:00,27.41,2.6,8.82,11.19,142.57,2.53,5.27,1,13.36
07/13/2016,18:30:00,27.4,2.59,8.81,11.19,142.44,2.52,5.23,.93,13.35
07/13/2016,18:45:00,27.37,2.59,8.81,11.12,141.53,2.71,5.15,.87,13.4
07/13/2016,19:00:00,27.32,2.6,8.78,10.92,138.82,2.57,5.17,.87,13.35
07/13/2016,19:15:00,27.28,2.59,8.79,11.02,140.06,2.54,5.66,.92,13.31
07/13/2016,19:30:00,27.25,2.59,8.77,10.83,137.5,2.58,5.07,.9,13.25
07/13/2016,19:45:00,27.16,2.58,8.77,10.88,137.9,2.47,5.1,.87,13.05
07/13/2016,20:00:00,27.13,2.58,8.77,10.84,137.36,2.47,5.27,.93,12.96
07/13/2016,20:15:00,27.08,2.58,8.76,10.81,136.86,2.42,5.86,.98,12.94
07/13/2016,20:30:00,27.07,2.58,8.75,10.77,136.36,2.43,5.63,.98,12.95
07/13/2016,20:45:00,27.04,2.59,8.75,10.73,135.78,2.88,5.89,.96,12.91
07/13/2016,21:00:00,27.06,2.6,8.75,10.72,135.66,2.41,5.53,.92,12.89
07/13/2016,21:15:00,27.07,2.6,8.75,10.72,135.66,2.66,5.08,.93,12.9
07/13/2016,21:30:00,27.06,2.6,8.73,10.59,134.06,2.56,5.46,.94,12.89
07/13/2016,21:45:00,27.08,2.6,8.72,10.54,133.4,2.5,5.71,.97,12.84
07/13/2016,22:00:00,27.07,2.6,8.71,10.51,133.06,2.36,5.91,.98,12.85
07/13/2016,22:15:00,27.03,2.6,8.71,10.47,132.44,2.35,5.94,.94,12.84
07/13/2016,22:30:00,27.03,2.6,8.69,10.44,132.08,2.64,5.62,.94,12.87
07/13/2016,22:45:00,26.95,2.6,8.69,10.38,131.18,2.5,6.19,.92,12.9
07/13/2016,23:00:00,26.97,2.6,8.69,10.34,130.68,2.52,4.71,.94,12.85
07/13/2016,23:15:00,26.94,2.6,8.68,10.34,130.6,2.42,5.12,.92,12.89
07/13/2016,23:30:00,26.92,2.6,8.68,10.31,130.22,2.51,5.47,.99,12.81
07/13/2016,23:45:00,26.88,2.6,8.68,10.3,129.88,2.27,5,.94,12.83
07/14/2016,00:00:00,26.86,2.6,8.67,10.24,129.19,2.32,5.29,.98,12.88
07/14/2016,00:15:00,26.86,2.6,8.66,10.2,128.66,2.46,5.05,.91,12.89
07/14/2016,00:30:00,26.83,2.6,8.65,10.1,127.36,2.32,5.52,.94,12.87
07/14/2016,00:45:00,26.81,2.6,8.65,10.13,127.68,2.69,4.54,.94,12.81
07/14/2016,01:00:00,26.79,2.6,8.64,10.06,126.67,2.1,5.32,.95,12.78
07/14/2016,01:15:00,26.77,2.6,8.62,9.95,125.26,2.28,4.49,.95,12.79
07/14/2016,01:30:00,26.76,2.6,8.6,9.85,124.02,2.13,5.79,.91,12.91
07/14/2016,01:45:00,26.71,2.6,8.62,9.94,125.07,2.65,4.64,.96,12.82
07/14/2016,02:00:00,26.69,2.6,8.6,9.89,124.3,2.33,4.77,.9,12.82
07/14/2016,02:15:00,26.67,2.59,8.59,9.88,124.22,2.39,4.68,.9,12.82
07/14/2016,02:30:00,26.65,2.6,8.58,9.82,123.38,2.35,4.8,.91,12.79
07/14/2016,02:45:00,26.64,2.59,8.58,9.83,123.45,2.43,6.03,.92,12.8
07/14/2016,03:00:00,26.63,2.59,8.57,9.75,122.46,2.16,5.15,.9,12.81
07/14/2016,03:15:00,26.6,2.59,8.57,9.72,122,2.55,4.96,.93,12.87
07/14/2016,03:30:00,26.58,2.59,8.57,9.72,121.9,2.38,4.57,.92,12.8
07/14/2016,03:45:00,26.55,2.6,8.56,9.68,121.41,2.3,5.51,.89,12.82
07/14/2016,04:00:00,26.56,2.6,8.54,9.59,120.31,2.31,5.38,.86,12.74
07/14/2016,04:15:00,26.55,2.6,8.51,9.46,118.65,2.16,4.94,.85,12.83
07/14/2016,04:30:00,26.54,2.6,8.52,9.51,119.22,2.06,4.8,.88,12.77
07/14/2016,04:45:00,26.52,2.6,8.53,9.59,120.22,2.08,4.42,.91,12.8
07/14/2016,05:00:00,26.49,2.6,8.52,9.53,119.33,2.31,5.3,.87,12.78
07/14/2016,05:15:00,26.48,2.6,8.5,9.42,118.04,2.5,4.41,.92,12.74
07/14/2016,05:30:00,26.43,2.6,8.49,9.38,117.46,2.23,4.18,.81,12.79
07/14/2016,05:45:00,26.43,2.6,8.48,9.35,116.97,2.2,4.11,.77,12.75
07/14/2016,06:00:00,26.42,2.6,8.47,9.32,116.61,2.33,4.53,.79,12.82
07/14/2016,06:15:00,26.42,2.6,8.47,9.31,116.52,2.17,4.02,.83,12.82
07/14/2016,06:30:00,26.41,2.6,8.48,9.35,116.93,2.58,4.27,.8,12.81
07/14/2016,06:45:00,26.4,2.6,8.5,9.44,118.12,2.18,4.87,.78,12.87
07/14/2016,07:00:00,26.38,2.6,8.47,9.33,116.6,2.71,4.38,.81,12.8
07/14/2016,07:15:00,26.37,2.6,8.48,9.36,117.05,2.44,4.1,.74,12.77
07/14/2016,07:30:00,26.37,2.6,8.47,9.34,116.71,2.43,4.34,.72,12.85
07/14/2016,07:45:00,26.37,2.6,8.46,9.3,116.24,2.12,4.04,.77,12.8
07/14/2016,08:00:00,26.36,2.6,8.49,9.4,117.49,2.13,3.94,.75,12.81
07/14/2016,08:15:00,26.38,2.6,8.54,9.58,119.81,2.17,3.89,.76,12.87
07/14/2016,08:30:00,26.44,2.59,8.55,9.64,120.6,2.21,3.52,.77,12.94
07/14/2016,08:45:00,26.52,2.59,8.56,9.65,120.92,2.24,3.49,.75,13.1
07/14/2016,09:00:00,26.55,2.59,8.56,9.64,120.86,2.22,3.41,.72,13.05
07/14/2016,09:15:00,26.6,2.59,8.57,9.69,121.64,2.02,3.26,.72,13.17
07/14/2016,09:30:00,26.68,2.59,8.59,9.72,122.19,2.2,2.84,.65,13.34
07/14/2016,09:45:00,26.75,2.58,8.59,9.76,122.77,2.15,2.78,.68,13.16
07/14/2016,10:00:00,26.86,2.59,8.59,9.75,122.95,2.31,3.37,.79,13.24
07/14/2016,10:15:00,26.85,2.58,8.6,9.78,123.33,2.13,3.04,.69,13.25
07/14/2016,10:30:00,26.85,2.58,8.6,9.79,123.39,2.34,3.12,.68,13.28
07/14/2016,10:45:00,26.93,2.59,8.62,9.81,123.91,2.19,3.03,.71,13.31
07/14/2016,11:00:00,26.94,2.59,8.63,9.88,124.79,2.32,2.78,.67,13.26
07/14/2016,11:15:00,27.01,2.59,8.64,9.93,125.51,2.13,2.7,.64,13.39
07/14/2016,11:30:00,27.11,2.59,8.64,9.94,125.86,2.15,2.67,.66,13.36
07/14/2016,11:45:00,27.13,2.59,8.65,9.96,126.23,2.07,3.04,.7,13.18
07/14/2016,12:00:00,27.05,2.59,8.64,9.94,125.7,2.14,3.25,.72,13.14
07/14/2016,12:15:00,27.04,2.58,8.64,9.88,124.97,2.27,3.33,.73,13.23
07/14/2016,12:30:00,26.98,2.57,8.61,9.78,123.54,2.36,3.4,.72,13.23
07/14/2016,12:45:00,26.96,2.57,8.61,9.79,123.73,2.25,3.27,.76,13.09
07/14/2016,13:00:00,26.94,2.57,8.61,9.78,123.47,2.3,3.82,.76,13.09
07/14/2016,13:15:00,26.95,2.58,8.61,9.78,123.53,2.28,3.57,.73,13.14
07/14/2016,13:30:00,26.97,2.58,8.6,9.69,122.44,2.42,3.55,.74,12.91
07/14/2016,13:45:00,27,2.58,8.61,9.76,123.43,2.2,2.98,.71,13.47
07/14/2016,14:00:00,27.11,2.59,8.61,9.72,123.14,2.18,3.33,.73,13.36
07/14/2016,14:15:00,27.06,2.58,8.62,9.73,123.2,2.28,3.42,.74,13.22
07/14/2016,14:30:00,27.15,2.58,8.62,9.73,123.37,2.19,2.96,.67,13.65
07/14/2016,14:45:00,27.18,2.59,8.61,9.7,123.04,2.44,3.23,.77,13.31
07/14/2016,15:00:00,27.19,2.59,8.62,9.73,123.44,2.28,3.53,.76,13.16
07/14/2016,15:15:00,27.21,2.57,8.63,9.74,123.53,2.4,3.41,.75,13.18
07/14/2016,15:30:00,27.22,2.58,8.62,9.73,123.46,2.5,3.5,.73,13.23
07/14/2016,15:45:00,27.22,2.57,8.63,9.78,124.14,2.2,3.51,.76,13.1
07/14/2016,16:00:00,27.22,2.58,8.63,9.74,123.56,2.25,3.61,.75,13.01
07/14/2016,16:15:00,27.24,2.57,8.64,9.79,124.31,2.37,3.66,.77,13.05
07/14/2016,16:30:00,27.23,2.57,8.64,9.79,124.22,2.43,3.56,.72,12.98
07/14/2016,16:45:00,27.22,2.57,8.63,9.79,124.18,2.28,3.6,.76,12.96
07/14/2016,17:00:00,27.19,2.57,8.63,9.75,123.63,2.34,3.49,.83,12.95
07/14/2016,17:15:00,27.23,2.57,8.64,9.77,123.97,2.38,3.49,.77,13.09
07/14/2016,17:30:00,27.26,2.57,8.65,9.8,124.51,1.96,3.2,.72,13.45
07/14/2016,17:45:00,27.3,2.57,8.65,9.85,125.22,2.37,3.44,.78,13.33
07/14/2016,18:00:00,27.32,2.58,8.66,9.85,125.23,2.15,3.23,.78,13.16
07/14/2016,18:15:00,27.28,2.57,8.65,9.87,125.34,2.31,3.32,.75,13.29
07/14/2016,18:30:00,27.28,2.57,8.66,9.85,125.12,2.26,3.54,.74,13.06
07/14/2016,18:45:00,27.25,2.57,8.65,9.81,124.54,2.13,3.45,.74,12.98
07/14/2016,19:00:00,27.24,2.57,8.65,9.8,124.47,2.09,3.44,.75,12.91
07/14/2016,19:15:00,27.23,2.57,8.64,9.78,124.17,2,3.55,.74,12.89
07/14/2016,19:30:00,27.22,2.57,8.64,9.78,124.07,2.23,3.61,.72,12.85
07/14/2016,19:45:00,27.21,2.57,8.64,9.77,123.92,2.11,3.49,.7,12.87
07/14/2016,20:00:00,27.18,2.57,8.63,9.72,123.28,2.17,3.5,.82,12.8
07/14/2016,20:15:00,27.15,2.57,8.62,9.66,122.44,2.16,3.74,.81,12.8
07/14/2016,20:30:00,27.13,2.58,8.61,9.62,121.91,2.08,3.79,.8,12.83
07/14/2016,20:45:00,27.12,2.58,8.6,9.6,121.64,2.14,3.66,.78,12.84
07/14/2016,21:00:00,27.1,2.58,8.59,9.55,121.01,2.28,3.33,.78,12.89
07/14/2016,21:15:00,27.08,2.58,8.59,9.51,120.41,2.13,3.77,.74,12.87
07/14/2016,21:30:00,27.06,2.59,8.58,9.48,119.91,2.14,3.69,.75,12.81
07/14/2016,21:45:00,27.06,2.59,8.57,9.45,119.63,2.16,3.27,.79,12.84
07/14/2016,22:00:00,27.03,2.59,8.57,9.41,119.03,2.27,3.66,.77,12.79
07/14/2016,22:15:00,27.04,2.59,8.55,9.36,118.43,2.32,3.59,.75,12.84
07/14/2016,22:30:00,27.02,2.59,8.54,9.34,118.16,2.23,3.35,.76,12.8
07/14/2016,22:45:00,27,2.59,8.54,9.3,117.63,2.15,3.59,.78,12.82
07/14/2016,23:00:00,27,2.59,8.52,9.25,116.87,2.18,3.85,.79,12.74
07/14/2016,23:15:00,27,2.59,8.51,9.19,116.2,2.13,3.23,.78,12.77
07/14/2016,23:30:00,26.97,2.59,8.5,9.12,115.23,2,4.01,.75,12.78
07/14/2016,23:45:00,26.98,2.59,8.5,9.12,115.24,2.11,3.45,.75,12.78
07/15/2016,00:00:00,26.96,2.59,8.48,9.05,114.38,2.33,3.52,.77,12.76
07/15/2016,00:15:00,26.97,2.59,8.47,9,113.74,2.08,3.61,.77,12.77
07/15/2016,00:30:00,26.96,2.59,8.47,9.03,114.13,2.33,3.66,.76,12.79
07/15/2016,00:45:00,26.96,2.59,8.46,9.03,114.02,2.32,3.53,.77,12.8
07/15/2016,01:00:00,26.95,2.59,8.46,9,113.66,2.28,3.22,.77,12.71
07/15/2016,01:15:00,26.96,2.59,8.46,8.99,113.53,2.29,3.14,.82,12.74
07/15/2016,01:30:00,26.94,2.59,8.46,8.98,113.46,2.43,3.66,.81,12.72
07/15/2016,01:45:00,26.93,2.59,8.44,8.89,112.27,1.99,3.38,.73,12.71
07/15/2016,02:00:00,26.92,2.59,8.45,8.92,112.64,2.05,3.51,.77,12.77
07/15/2016,02:15:00,26.91,2.59,8.44,8.88,112.09,1.87,3.69,.84,12.71
07/15/2016,02:30:00,26.91,2.59,8.41,8.78,110.79,2.08,3.16,.71,12.76
07/15/2016,02:45:00,26.89,2.59,8.41,8.74,110.31,3.11,3.06,.67,12.71
07/15/2016,03:00:00,26.89,2.59,8.41,8.77,110.72,2.12,3.12,.82,12.83
07/15/2016,03:15:00,26.87,2.59,8.38,8.69,109.63,2.04,3.06,.78,12.83
07/15/2016,03:30:00,26.86,2.59,8.39,8.71,109.89,2.11,2.91,.8,12.72
07/15/2016,03:45:00,26.84,2.59,8.39,8.7,109.68,2.11,3.05,.76,12.69
07/15/2016,04:00:00,26.84,2.59,8.36,8.61,108.52,2.34,3.33,.79,12.73
07/15/2016,04:15:00,26.83,2.59,8.35,8.55,107.75,1.97,3.16,.79,12.73
07/15/2016,04:30:00,26.83,2.59,8.31,8.41,106,3.47,3.1,.72,12.73
07/15/2016,04:45:00,26.81,2.59,8.29,8.32,104.82,1.66,3.08,.71,12.69
07/15/2016,05:00:00,26.8,2.59,8.28,8.36,105.3,1.84,3.06,.7,12.73
07/15/2016,05:15:00,26.79,2.59,8.36,8.61,108.5,3.08,3.37,.82,12.69
07/15/2016,05:30:00,26.78,2.6,8.3,8.39,105.66,1.65,3.1,.66,12.71
07/15/2016,05:45:00,26.77,2.6,8.28,8.31,104.68,1.99,3.63,.65,12.68
07/15/2016,06:00:00,26.75,2.6,8.25,8.21,103.34,1.97,2.92,.54,12.71
07/15/2016,06:15:00,26.73,2.6,8.29,8.42,105.93,2.02,3.12,.66,12.71
07/15/2016,06:30:00,26.72,2.6,8.25,8.21,103.24,1.91,2.94,.63,12.72
07/15/2016,06:45:00,26.69,2.59,8.23,8.16,102.65,1.56,2.74,.6,12.72
07/15/2016,07:00:00,26.68,2.59,8.27,8.31,104.45,1.98,2.87,.67,12.71
07/15/2016,07:15:00,26.67,2.59,8.33,8.53,107.14,2.28,2.89,.66,12.71
07/15/2016,07:30:00,26.67,2.58,8.35,8.56,107.58,1.69,2.48,.6,12.71
07/15/2016,07:45:00,26.69,2.59,8.35,8.58,107.81,2,2.92,.65,12.7
07/15/2016,08:00:00,26.7,2.59,8.38,8.66,108.94,1.77,2.79,.68,12.71
07/15/2016,08:15:00,26.74,2.59,8.4,8.74,110.02,2.11,2.97,.68,12.74
07/15/2016,08:30:00,26.88,2.59,8.43,8.88,111.98,2.35,2.55,.67,12.8
07/15/2016,08:45:00,27,2.59,8.44,8.88,112.25,1.74,2.37,.69,12.89
07/15/2016,09:00:00,27.2,2.6,8.44,8.85,112.25,2.05,2.47,.61,12.91
07/15/2016,09:15:00,27.22,2.59,8.46,8.91,113.12,2.01,2.4,.64,13.08
07/15/2016,09:30:00,27.26,2.59,8.46,8.92,113.3,1.93,2.25,.67,13.06
07/15/2016,09:45:00,27.27,2.6,8.45,8.91,113.17,1.87,2.27,.59,13.11
07/15/2016,10:00:00,27.25,2.6,8.44,8.88,112.71,1.95,2.29,.62,13.25
07/15/2016,10:15:00,27.3,2.6,8.45,8.9,113.15,2.83,2.38,.82,13.2
07/15/2016,10:30:00,27.43,2.59,8.52,9.16,116.69,2.21,2.28,.68,13.16
07/15/2016,10:45:00,27.6,2.6,8.52,9.18,117.3,2.04,2.13,.59,13.29
07/15/2016,11:00:00,27.74,2.58,8.5,9.08,116.35,2.11,2.11,.59,13.24
07/15/2016,11:15:00,27.89,2.6,8.5,9.07,116.53,2.36,2.04,.64,13.24
07/15/2016,11:30:00,28.02,2.62,8.49,9.02,116.13,1.77,1.97,.59,13.28
07/15/2016,11:45:00,28.16,2.62,8.46,8.9,114.93,2.38,1.87,.54,13.23
07/15/2016,12:00:00,28.38,2.62,8.44,8.86,114.82,2.15,1.85,.56,13.24
07/15/2016,12:15:00,28.28,2.61,8.53,9.21,119.17,1.95,1.89,.57,13.26
07/15/2016,12:30:00,28.53,2.61,8.53,9.19,119.42,1.87,2.01,.56,13.23
07/15/2016,12:45:00,28.38,2.61,8.54,9.28,120.2,2.05,2.14,.57,13.16
07/15/2016,13:00:00,28.38,2.62,8.55,9.29,120.4,2.01,2.15,.6,13.16
07/15/2016,13:15:00,28.34,2.6,8.54,9.3,120.37,1.95,2.15,.55,13.25
07/15/2016,13:30:00,28.25,2.62,8.53,9.34,120.73,2.2,2.28,.62,13.13
07/15/2016,13:45:00,28.29,2.6,8.55,9.41,121.7,2.23,2.36,.59,13.23
07/15/2016,14:00:00,28.29,2.61,8.56,9.44,122.14,1.9,2.42,.61,13.22
07/15/2016,14:15:00,28.42,2.61,8.57,9.46,122.64,1.98,2.26,.58,13.4
07/15/2016,14:30:00,28.65,2.61,8.59,9.49,123.56,2.06,2.1,.56,13.39
07/15/2016,14:45:00,28.58,2.62,8.59,9.52,123.79,2.14,2.16,.61,13.43
07/15/2016,15:00:00,28.63,2.62,8.61,9.58,124.68,2.11,2.09,.55,13.54
07/15/2016,15:15:00,28.23,2.58,8.58,9.61,124.11,1.87,2.57,.61,13.52
07/15/2016,15:30:00,28.29,2.57,8.56,9.56,123.65,2.09,2.64,.63,13.5
07/15/2016,15:45:00,28.41,2.56,8.58,9.55,123.76,1.99,2.79,.65,13.45
07/15/2016,16:00:00,28.33,2.57,8.59,9.58,123.95,2.23,2.91,.65,13.26
07/15/2016,16:15:00,28.29,2.56,8.58,9.56,123.72,2.15,2.99,.7,13.16
07/15/2016,16:30:00,28.17,2.56,8.58,9.61,124.02,2.18,3.04,.72,13.51
07/15/2016,16:45:00,28.32,2.57,8.61,9.69,125.37,2,2.89,.7,13.45
07/15/2016,17:00:00,28.32,2.55,8.61,9.69,125.4,1.93,2.9,.68,13.45
07/15/2016,17:15:00,28.36,2.56,8.61,9.64,124.77,2.07,2.97,.71,13.2
07/15/2016,17:30:00,28.35,2.57,8.61,9.67,125.14,2,3.08,.7,13.16
07/15/2016,17:45:00,28.34,2.57,8.62,9.7,125.58,1.97,3.08,.7,13.53
07/15/2016,18:00:00,28.32,2.57,8.63,9.73,125.95,2.13,3.05,.73,13.51
07/15/2016,18:15:00,28.33,2.56,8.63,9.74,126.03,2.13,3.07,.71,13.33
07/15/2016,18:30:00,28.33,2.56,8.62,9.7,125.49,2.01,3.14,.7,13.43
07/15/2016,18:45:00,28.29,2.56,8.61,9.64,124.69,2.09,3.19,.74,13.21
07/15/2016,19:00:00,28.22,2.55,8.59,9.59,123.92,2.3,3.35,.7,13.15
07/15/2016,19:15:00,28.2,2.56,8.59,9.62,124.23,2.28,3.33,.75,13.06
07/15/2016,19:30:00,28.2,2.56,8.6,9.62,124.24,2.14,3.35,.73,13.25
07/15/2016,19:45:00,28.16,2.55,8.59,9.58,123.65,2.25,3.36,.71,13.01
07/15/2016,20:00:00,28.16,2.57,8.58,9.56,123.42,2.19,3.76,.76,12.92
07/15/2016,20:15:00,28.14,2.57,8.57,9.53,122.99,2.04,3.64,.75,12.91
07/15/2016,20:30:00,28.14,2.56,8.57,9.49,122.37,2.18,3.8,.76,12.83
07/15/2016,20:45:00,28.12,2.53,8.56,9.46,121.96,2.18,3.81,.81,12.85
07/15/2016,21:00:00,28.13,2.58,8.56,9.4,121.24,2.08,3.61,.77,12.9
07/15/2016,21:15:00,28.12,2.56,8.55,9.41,121.33,2.1,3.7,.8,12.87
07/15/2016,21:30:00,28.11,2.56,8.55,9.36,120.7,2.29,3.77,.78,12.83
07/15/2016,21:45:00,28.1,2.56,8.53,9.31,119.95,2.25,3.75,.84,12.89
07/15/2016,22:00:00,28.06,2.57,8.53,9.31,119.9,2.06,3.59,.79,12.83
07/15/2016,22:15:00,28.07,2.55,8.52,9.28,119.55,2.19,3.71,.75,12.85
07/15/2016,22:30:00,28.06,2.56,8.52,9.25,119.1,2.15,3.81,.8,12.83
07/15/2016,22:45:00,28.04,2.55,8.46,9.05,116.48,1.99,3.33,.83,12.87
07/15/2016,23:00:00,28.03,2.56,8.49,9.13,117.61,2.01,3.72,.84,12.97
